state_district,scst,stunting_rate,underweight_rate,wasting_rate,mean_haz,mean_waz,mean_whz,mean_age,mean_hhsize,mean_wealth,prop_literate,prop_male,prop_urban,pop_weighted,n_obs,state_name,district_name,survey_month,survey_year,post,phase2,months_since_covid
assam - lakhimpur,0,0.22676089924539594,0.14784392239267713,0.052889165610436,-105.54243809039129,-89.26243839496591,-44.25997151068736,28.19363557892461,5.639101548406051,-0.25115863155225365,0.9229857799924133,0.4867331424109105,0.10046496862668233,58.704820999999995,111,assam,lakhimpur,1,2016,0,0,0
assam - lakhimpur,1,0.2263045347842695,0.16713080098848054,0.11261566974491503,-107.20994776598678,-90.24266233306615,-43.85581125885317,27.433899861411145,7.153445307932455,-0.7206957900617695,0.7610358111717688,0.5406490396210066,0.08261416534754835,59.252962,111,assam,lakhimpur,1,2016,0,0,0
assam - morigaon,0,0.1461623538777869,0.07186180600992415,0.054708139043842585,-99.73576255886283,-98.12425577116426,-54.378283063547684,27.730638888979687,5.752871301636811,-0.1412789717538046,0.874031090410993,0.455684018459817,0.05449786831320143,25.086706,55,assam,morigaon,2,2016,0,0,0
assam - morigaon,1,0.18752153739816993,0.12239999811877826,0.07609155300354188,-121.74489728569196,-104.42374963920003,-52.099042876630364,26.516350686514418,5.724624909496097,-0.5073691791167408,0.8030728521449795,0.5043965188151267,0.12011513077001992,50.180156000000004,103,assam,morigaon,2,2016,0,0,0
assam - nagaon,0,0.2483027773189257,0.2065500457112648,0.1081181757470717,-114.84031121366233,-120.20169990235803,-78.15877705218665,28.542615587602743,5.843701638449843,-0.1010420076021483,0.8056077738340744,0.5248242777973909,0.14030911652383737,118.017955,80,assam,nagaon,2,2016,0,0,0
assam - nagaon,1,0.3423318597112628,0.16511518223307245,0.09791866049585624,-126.15020248119163,-116.2873181260232,-67.76949566934992,25.970975119763406,5.534983414774205,-0.18178370713410394,0.9325627131921476,0.605515976198033,0.1703252176017318,63.597265,45,assam,nagaon,2,2016,0,0,0
assam - nalbari,0,0.18819462923487237,0.17367751157543762,0.13578893069660444,-107.28101803375439,-109.58034219904862,-69.61632317225899,27.648556038908172,5.868169826133507,0.006119149693099507,0.9509005003935292,0.5097806614696982,0.14251399482348917,42.364057,108,assam,nalbari,2,2016,0,0,0
assam - nalbari,1,0.21877739100806876,0.032223253780980114,0.10609285154490607,-98.87619954168777,-100.92558417791734,-68.2778263813854,27.649773706087398,5.38840015303616,-0.24889357136944434,0.9453118811820027,0.6738421698627219,0.09943787902977715,14.569106,37,assam,nalbari,2,2016,0,0,0
assam - sivasagar,0,0.3627326284326125,0.2331808953436638,0.0973122442454244,-144.58083388592075,-119.09816132307637,-51.7784119028363,27.708277982048543,5.826394368231945,-0.35668746511054245,0.7694793952789384,0.5153800881479318,0.07515721962527111,128.319063,210,assam,sivasagar,12,2015,0,0,0
assam - sivasagar,1,0.33226564765308736,0.17127912790651684,0.0,-80.52698014663824,-52.82799099516126,-1.7992176957683643,27.543991809666537,6.502060267390139,-0.07982663961400742,0.7428247294279452,0.3882769339795184,0.22921395329933286,14.664116,23,assam,sivasagar,1,2016,0,0,0
assam - sonitpur,0,0.2547098995737662,0.30330146204119846,0.29617690247241724,-84.85420535235374,-127.7463752950912,-116.3016114648051,27.1956364447632,5.556365260760662,-0.18147008579808538,0.6590742410144169,0.4892122510233304,0.05220213186175118,111.42148399999999,113,assam,sonitpur,3,2016,0,0,0
assam - sonitpur,1,0.19554140754698734,0.1765848236357178,0.08380127917770579,-118.9660685385821,-111.60915338719481,-61.98299945286064,26.989173996353788,5.562725481005431,-0.2769242450236472,0.8289105471713202,0.6766783121988755,0.018521163614815605,53.509219,57,assam,sonitpur,3,2016,0,0,0
assam - tinsukia,0,0.3730060954826594,0.38061462252798955,0.13679874765639727,-162.69739666850828,-159.8391266794299,-95.40690916901939,26.677166721104896,5.831208841142689,-0.5272439845581627,0.5051591147498632,0.5423623093141077,0.14616367340534497,155.616717,222,assam,tinsukia,12,2015,0,0,0
assam - tinsukia,1,0.24961647314571725,0.11377111623476731,0.1391806325143046,-76.26064720150545,-67.27009738276857,-37.561873747143714,25.190122775880962,6.226265141284083,-0.4504101276334584,0.5612305054036187,0.5327000730805321,0.2150474801696209,30.663433,45,assam,tinsukia,11,2015,0,0,0
assam - udalguri,0,0.2941989079411569,0.35437544425015743,0.20143138661653423,-148.09684416620968,-137.9934227910757,-79.53369993428359,27.138706524378676,5.7552348630177965,-0.3179534943484122,0.7334641141827164,0.5192028629823644,0.05992742407120503,32.515464,76,assam,udalguri,3,2016,0,0,0
assam - udalguri,1,0.34767188937999227,0.2373288463685711,0.18203849567360125,-136.4955585206997,-119.00116010137924,-62.87146222329284,27.224547601306927,5.937701522354893,-0.3698443068127197,0.8483604117912444,0.5103097214346081,0.08605291794889985,46.150277,104,assam,udalguri,3,2016,0,0,0
bihar - araria,0,0.4602610720066149,0.44924662545884775,0.20857193666699614,-159.81948500584622,-178.4188432377916,-121.0192837908932,25.938652114381902,5.946215266573291,-1.0321218743866396,0.446175789296387,0.5091456632903664,0.0566144889312896,258.477808,182,bihar,araria,5,2015,0,0,0
bihar - araria,1,0.5115017036744746,0.5008609760857743,0.2405532635656696,-185.1588479021852,-198.99479879252985,-129.01944746255833,26.017956859443817,5.703270745575325,-1.2983559968801586,0.19050730282419662,0.48116433324633456,0.0,144.465685,104,bihar,araria,5,2015,0,0,0
bihar - arwal,0,0.4589178170516181,0.49103970403950237,0.2970218566460804,-177.96353995612074,-201.62735034397156,-142.61857866311118,26.976963720890847,7.6996639504276825,-0.8536294613371933,0.5145795800005515,0.5267234353595504,0.04457267935923909,104.29175599999999,359,bihar,arwal,7,2015,0,0,0
bihar - arwal,1,0.6005987592876284,0.6280227451106457,0.3067398131423087,-205.29157778320595,-225.3526949487934,-151.3042988429662,27.331818569755605,6.710684174944536,-1.1773430754000012,0.3046291917470268,0.49620509220449327,0.026366515058252393,53.007612,183,bihar,arwal,7,2015,0,0,0
bihar - aurangabad,0,0.3964279201662378,0.39639627693561835,0.23940311454066499,-152.31801409094146,-171.27608098013687,-120.29110095151368,26.63791386591658,7.28932244925625,-0.45776138683471657,0.647431560714302,0.5222230682965325,0.06201855063407545,302.560763,307,bihar,aurangabad,7,2015,0,0,0
bihar - aurangabad,1,0.6332327581442164,0.6073749317647456,0.24709361901937252,-251.41117192491365,-225.67797162406808,-115.17508435892792,27.12884233589434,6.823664482628907,-1.1624364318481029,0.2837484624104233,0.5236831014187755,0.008064852090739615,141.937259,145,bihar,aurangabad,7,2015,0,0,0
bihar - banka,0,0.46942845886691914,0.43821724896885766,0.22783594490597656,-182.46952775892512,-181.57058460614255,-111.44096423788899,26.906730973896966,6.619161041825541,-0.9511647773158237,0.41436598283333365,0.565569210336282,0.034207522595121484,368.841677,384,bihar,banka,6,2015,0,0,0
bihar - banka,1,0.5991249757970023,0.6468013309337245,0.32353936199596606,-220.40880566319169,-231.65839709145715,-150.95507267452163,27.198478269904644,6.197890369329889,-1.2241374336705908,0.32694227877921556,0.5427166369139227,0.014442643451178253,111.40149,116,bihar,banka,6,2015,0,0,0
bihar - begusarai,0,0.4143638578425562,0.3562984109946328,0.18066782971177445,-155.54245821899693,-156.53087608278074,-97.40253416536568,25.820612617944693,7.020165454525136,-0.7790940399944092,0.5162561432143516,0.5201778611283192,0.1808616443573441,614.793581,421,bihar,begusarai,6,2015,0,0,0
bihar - begusarai,1,0.5678340365525244,0.5178364079915817,0.19785321232031763,-213.92604120759702,-205.54744655892526,-117.49741196438002,27.8919545310956,6.470410389998316,-1.1480389664589663,0.22878314377784337,0.47560727784453166,0.06075107571591399,155.981238,107,bihar,begusarai,6,2015,0,0,0
bihar - bhagalpur,0,0.43467123538262187,0.37683710777448454,0.23622598790856686,-149.14212225347538,-161.23165027815352,-109.64160460983871,26.981083319338637,7.140787834203471,-0.5095591811633532,0.514614942437437,0.5305276155418078,0.26028492528555447,528.706393,353,bihar,bhagalpur,5,2015,0,0,0
bihar - bhagalpur,1,0.5086281332412005,0.4443943214050919,0.25549383380812496,-180.63836054592892,-191.110455716286,-124.37216508658409,27.42625398269919,7.150881877889718,-0.8307490186434137,0.3017968690192504,0.4852445404450898,0.16602204501357976,210.610621,140,bihar,bhagalpur,5,2015,0,0,0
bihar - bhojpur,0,0.40379746245312975,0.46479567606807054,0.2731371021312211,-156.54943795870406,-182.04516673240383,-132.99915711823192,27.367103968590907,8.566911679750666,-0.45764313258328304,0.48982661475464256,0.5493389575618925,0.158725693056229,436.934353,401,bihar,bhojpur,7,2015,0,0,0
bihar - bhojpur,1,0.5684394855160525,0.5052574329510143,0.22283628237867617,-210.23149252938498,-205.42251316102096,-122.3376693929486,27.16633674252931,6.621823484103037,-1.0502740146783547,0.33798417349889354,0.47911507207572407,0.03876390718951704,107.735373,106,bihar,bhojpur,7,2015,0,0,0
bihar - buxar,0,0.4209915328278106,0.403706050923443,0.19025815851535746,-167.04699713288156,-169.52367809680248,-105.75451142339112,27.496025916382436,7.708681339917825,-0.3691941196831687,0.6254731696809608,0.4980419903924837,0.08235224123553041,281.70444,416,bihar,buxar,7,2015,0,0,0
bihar - buxar,1,0.5086057332500785,0.428574624432856,0.208056922787463,-200.53913003534385,-187.6104133177076,-101.19600231892423,27.05020293622857,7.11709603219477,-0.9783373700939569,0.3362274523022057,0.5381591828906446,0.027191782820240273,95.525329,139,bihar,buxar,7,2015,0,0,0
bihar - darbhanga,0,0.4591224639589539,0.390300864247212,0.17699005186649933,-168.176761378718,-160.1962964799923,-86.64234080613151,27.06173165814206,7.421919088412941,-0.8584318361186278,0.399471743194059,0.5269208836228858,0.02333619372841745,537.260281,239,bihar,darbhanga,4,2015,0,0,0
bihar - darbhanga,1,0.541162305448573,0.4824519663234911,0.19655117962128926,-205.85351275770887,-186.93406223429713,-99.31617304752787,27.94563344442624,7.025392551466958,-1.1570520671957758,0.22551230781510812,0.49093754458547206,0.035812662062164956,366.886605,179,bihar,darbhanga,4,2015,0,0,0
bihar - gaya,0,0.46000502778895,0.480690602373963,0.25496601561719334,-176.09642811387278,-186.96453508723852,-123.32054551855852,26.32970994671468,8.836457438073364,-0.5789942139141454,0.5242195196466928,0.5135016927954469,0.13513653327368869,720.185361,401,bihar,gaya,7,2015,0,0,0
bihar - gaya,1,0.653708607172604,0.6467978233397917,0.2719207652140863,-242.49263937934842,-234.97846948720266,-138.65159797133165,27.749498912929177,7.291698108003606,-1.2087326731535708,0.18367220173190682,0.48712718193099064,0.0327792705412709,455.895319,258,bihar,gaya,7,2015,0,0,0
bihar - gopalganj,0,0.34807730225373285,0.32094425515481234,0.18256775874241035,-148.6641118751266,-152.0560625787272,-96.26744826543944,26.793226445063883,7.175630620618999,-0.6111586312557674,0.5435983429507881,0.5538734590653613,0.10750498331950058,298.171229,259,bihar,gopalganj,3,2015,0,0,0
bihar - gopalganj,1,0.40337559637797377,0.23530994549028358,0.11150648242986283,-149.50864848989033,-139.26872180208565,-73.7858362967171,27.856639255260554,6.92323273164214,-0.76382949534838,0.41046263159071433,0.5020047332250521,0.05696538187608582,111.776219,96,bihar,gopalganj,3,2015,0,0,0
bihar - jamui,0,0.480129847654278,0.4857579572713788,0.29764649304235496,-174.39607770820098,-193.07314509761366,-135.01113186797792,26.114757119269793,6.854854050434658,-0.8327323780281024,0.4880208310618599,0.5447051097202915,0.06046715525842715,240.069951,317,bihar,jamui,5,2015,0,0,0
bihar - jamui,1,0.4396291153628978,0.5056297967353035,0.2867259446379961,-167.93516593778546,-194.4047131209845,-135.92128119604362,27.369210977855655,6.364893776819299,-1.1130102182110293,0.30668821686474473,0.5527180021168574,0.05207281297506257,139.125094,172,bihar,jamui,6,2015,0,0,0
bihar - jehanabad,0,0.4507490983868446,0.41703214927197746,0.17319973684254514,-172.1531271702089,-174.19155219639208,-107.4118128331396,26.65542965449021,6.746046650748591,-0.6156411196315752,0.49980829626553874,0.5555871226083374,0.08387992317231319,160.335948,332,bihar,jehanabad,7,2015,0,0,0
bihar - jehanabad,1,0.6621401841948856,0.5630684822832063,0.23834261644524812,-243.75484184409692,-226.09654724661,-126.28755794388582,27.766811356323526,6.049046205929131,-1.250425679183659,0.2034662259609442,0.5342019077106058,0.007997938610463733,66.14179299999999,130,bihar,jehanabad,7,2015,0,0,0
bihar - kaimur (bhabua),0,0.4995679929850799,0.4540111668259898,0.21263583750567674,-175.7387791769579,-185.89175120153325,-120.09325632837444,26.712310998460847,7.327766864589734,-0.5066642324265871,0.5892484706750748,0.5177864816063403,0.017024841928136542,196.094038,302,bihar,kaimur (bhabua),7,2015,0,0,0
bihar - kaimur (bhabua),1,0.6451947049801099,0.5229092496102318,0.16510168065693867,-251.4426723038841,-213.1843332369455,-94.57387911146962,28.130654846098206,6.887581551678268,-0.9806941078525614,0.49107725273316527,0.4836393929760908,0.012973331987260295,121.14251,184,bihar,kaimur (bhabua),7,2015,0,0,0
bihar - katihar,0,0.4455109896226475,0.415903824813532,0.18955547938359077,-174.51969242229438,-182.81004319375216,-120.7875617671088,26.796658876377542,5.762668722153675,-0.9357622262541182,0.36696939532473094,0.5169155713653284,0.08591632006519295,333.321818,220,bihar,katihar,5,2015,0,0,0
bihar - katihar,1,0.5736633907566273,0.5688149890863237,0.23961071758591268,-220.8364780934497,-211.5043703137019,-123.47694023926479,27.404964631007022,5.517072693992656,-1.0616234152588366,0.38521709019301126,0.5853942703477854,0.038081702269114,159.088923,103,bihar,katihar,6,2015,0,0,0
bihar - khagaria,0,0.48791595619123124,0.41141317353864054,0.16001287622506502,-185.13393206781112,-172.59669808400687,-94.1525105454949,26.47272394152919,6.633898830586786,-0.8800702774646775,0.405278716225549,0.5188560884260445,0.02272370485466126,389.142002,503,bihar,khagaria,6,2015,0,0,0
bihar - khagaria,1,0.5619408776598457,0.4826978995415849,0.238484637026087,-200.2729122225951,-200.52828591374168,-124.09601275343279,27.80194201922099,6.241057297111238,-1.3292176733394099,0.17863384080715938,0.48945125122668465,0.018917616271809795,85.111516,108,bihar,khagaria,5,2015,0,0,0
bihar - kishanganj,0,0.4579472057379315,0.39979677038861355,0.1853257727378414,-149.31011587155425,-153.22787350199854,-97.0023391348158,27.802665802819014,6.582399105205033,-0.7674437083653726,0.41497064665934263,0.43947459488824875,0.04753248613866145,110.967097,133,bihar,kishanganj,5,2015,0,0,0
bihar - kishanganj,1,0.46574547413291756,0.4592812268195352,0.3052289205628012,-155.15379367070335,-171.05785873571267,-118.37356407467719,26.970229833676886,5.668150827665566,-1.2405536417131098,0.23181984236171155,0.5083037333477944,0.10960189187123197,67.620247,80,bihar,kishanganj,5,2015,0,0,0
bihar - lakhisarai,0,0.47178661151056656,0.46258775872908536,0.21445726133722665,-178.85145507834326,-184.23936566960106,-115.24994716817078,26.645454339004633,7.824679631482212,-0.5121359865849356,0.489203135945432,0.5223341126615746,0.15217803424630724,192.166354,472,bihar,lakhisarai,6,2015,0,0,0
bihar - lakhisarai,1,0.6326855147880488,0.47747505185868927,0.16172385705979034,-213.73354976691584,-186.8100796515119,-89.87581564372239,27.624625684741947,6.354613118652754,-1.1529456469776957,0.20150287446367857,0.5077957103375831,0.14396944073244422,45.765233,116,bihar,lakhisarai,6,2015,0,0,0
bihar - madhepura,0,0.48323730788947356,0.4704656332012446,0.24210213466922834,-181.87629512507988,-187.14541587737037,-117.07656664885118,26.716000527289406,6.34901082345083,-1.0629999720324435,0.26151630461343406,0.5384001443092317,0.05035770920343398,406.266455,421,bihar,madhepura,5,2015,0,0,0
bihar - madhepura,1,0.5972698054212574,0.5501318920423135,0.25437373765246896,-213.23350513636882,-213.4001397302858,-127.84443487854605,27.19764352927652,5.805470753285359,-1.2565937063268522,0.156326649672885,0.48461991537075966,0.038150976440331566,184.964912,192,bihar,madhepura,5,2015,0,0,0
bihar - madhubani,0,0.4597050496225409,0.4219556695463001,0.2142547381404888,-170.90317520661674,-173.8076001810894,-107.67628840674342,26.937604842951714,6.923230075390597,-0.9073937573180835,0.3829644554881402,0.5489503936174156,0.029754113624951326,667.769615,312,bihar,madhubani,4,2015,0,0,0
bihar - madhubani,1,0.602264571440694,0.5050530401180312,0.16859540729955858,-219.85250521222645,-197.8067494871632,-98.10721746433518,27.1961081235568,6.084564968111321,-1.1736583344127185,0.21398310508164692,0.456120131305688,0.04942393219189941,292.399519,135,bihar,madhubani,4,2015,0,0,0
bihar - munger,0,0.4681380774312306,0.3993530647160048,0.17999010419307973,-178.3779524565961,-166.38200897225704,-93.20181114211802,26.8266697462724,6.209330265731481,-0.5277703734015156,0.603599942413604,0.5521249068590963,0.21957331291067814,210.931763,316,bihar,munger,5,2015,0,0,0
bihar - munger,1,0.45953686187918913,0.5762529091122843,0.2812190989537217,-203.44777478046996,-216.18299595007403,-144.6274638856166,27.79718386919039,6.806980704696285,-1.0145644364459148,0.3996041199154426,0.5367194610288231,0.13585890615395232,80.186403,118,bihar,munger,5,2015,0,0,0
